code,prefecture,jititai,city_kana,zip,address,tel,latitude,longitude,,区判定,No
353442,山口県,平生町,ひらおちょう,742-1195,山口県熊毛郡平生町大字平生町210-1,0820-56-7111,33.9377315,132.0729715,Google Maps,,1371
355020,山口県,阿武町,あぶちょう,759-3622,山口県阿武郡阿武町大字奈古2636,08388-2-3110,34.5032256,131.4714187,Google Maps,,1372
362018,徳島県,徳島市,とくしまし,770-8571,徳島県徳島市幸町2-5,088-621-5111,34.0698172,134.5547937,Google Maps,,1373
362026,徳島県,鳴門市,なるとし,772-8501,徳島県鳴門市撫養町南浜字東浜170,088-684-1111,34.1730148,134.6090048,Google Maps,,1374
362034,徳島県,小松島市,こまつしまし,773-8501,徳島県小松島市横須町1-1,0885-32-2111,34.0049215,134.5903896,Google Maps,,1375
362042,徳島県,阿南市,あなんし,774-8501,徳島県阿南市富岡町トノ町12-3,0884-22-1111,33.92193,134.659508,Google Maps,,1376
362051,徳島県,吉野川市,よしのがわし,776-8611,徳島県吉野川市鴨島町鴨島115-1,0883-22-2222,34.0664544,134.3590443,Google Maps,,1377
362069,徳島県,阿波市,あわし,771-1695,徳島県阿波市市場町切幡字古田201-1,0883-36-8700,34.102085,134.2974069,Google Maps,,1378
362077,徳島県,美馬市,みまし,777-8577,徳島県美馬市穴吹町穴吹字九反地5,0883-52-1212,34.0533792,134.1697389,Google Maps,,1379
362085,徳島県,三好市,みよしし,778-8501,徳島県三好市池田町シンマチ1500-2,0883-72-7600,34.0260775,133.8071739,Google Maps,,1380
363014,徳島県,勝浦町,かつうらちょう,771-4395,徳島県勝浦郡勝浦町大字久国字久保田3,0885-42-2511,33.9316673,134.5117213,Google Maps,,1381
363022,徳島県,上勝町,かみかつちょう,771-4501,徳島県勝浦郡上勝町大字福原字下横峯3-1,0885-46-0111,33.8891162,134.4020111,Google Maps,,1382
363219,徳島県,佐那河内村,さなごうちそん,771-4195,徳島県名東郡佐那河内村下字西ノハナ31番地,088-679-2111,33.9938124,134.4577685,Google Maps,,1383
363413,徳島県,石井町,いしいちょう,779-3295,徳島県名西郡石井町高川原字高川原121-1,088-674-1111,34.0742736,134.4406738,Google Maps,,1384
363421,徳島県,神山町,かみやまちょう,771-3395,徳島県名西郡神山町神領字本野間100,088-676-1111,33.9672054,134.35061,Google Maps,,1385
363685,徳島県,那賀町,なかちょう,771-5295,徳島県那賀郡那賀町和食郷字南川104-1,0884-62-1121,33.8574889,134.4967176,Google Maps,,1386
363839,徳島県,牟岐町,むぎちょう,775-8570,徳島県海部郡牟岐町大字中村字本村7-4,0884-72-1111,33.6682563,134.4207036,Google Maps,,1387
363871,徳島県,美波町,みなみちょう,779-2395,徳島県海部郡美波町奥河内字本村18-1,0884-77-1111,33.7345829,134.5357991,Google Maps,,1388
363880,徳島県,海陽町,かいようちょう,775-0295,徳島県海部郡海陽町大里字上中須128,0884-73-1234,33.6020516,134.3519955,Google Maps,,1389
364011,徳島県,松茂町,まつしげちょう,771-0295,徳島県板野郡松茂町広島字東裏30,088-699-2111,34.1339425,134.5801291,Google Maps,,1390
364029,徳島県,北島町,きたじまちょう,771-0285,徳島県板野郡北島町中村字上地23-1,088-698-9801,34.1255758,134.546979,Google Maps,,1391
364037,徳島県,藍住町,あいずみちょう,771-1292,徳島県板野郡藍住町奥野字矢上前52-1,088-637-3111,34.1265374,134.4950604,Google Maps,,1392
364045,徳島県,板野町,いたのちょう,779-0192,徳島県板野郡板野町吹田字町南22-2,088-672-5980,34.14438,134.4626055,Google Maps,,1393
364053,徳島県,上板町,かみいたちょう,771-1392,徳島県板野郡上板町七條字経塚42,088-694-3111,34.1216493,134.4056172,Google Maps,,1394
364681,徳島県,つるぎ町,つるぎちょう,779-4195,徳島県美馬郡つるぎ町貞光字東浦1-3,0883-62-3111,34.0372725,134.0641202,Google Maps,,1395
364894,徳島県,東みよし町,ひがしみよしちょう,779-4795,徳島県三好郡東みよし町加茂3360,0883-82-6303,34.0368502,133.9368981,Google Maps,,1396
372013,香川県,高松市,たかまつし,760-8571,香川県高松市番町1-8-15,087-839-2011,34.3427204,134.0470242,Google Maps,,1397
372021,香川県,丸亀市,まるがめし,763-8501,香川県丸亀市大手町二丁目4番21号,0877-23-2111,34.2899034,133.7987214,Google Maps,,1398
372030,香川県,坂出市,さかいでし,762-8601,香川県坂出市室町2-3-5,0877-46-3111,34.3163507,133.8608853,Google Maps,,1399
372048,香川県,善通寺市,ぜんつうじし,765-8503,香川県善通寺市文京町2-1-1,0877-62-2121,34.227446,133.7873131,Google Maps,,1400
372056,香川県,観音寺市,かんおんじし,768-8601,香川県観音寺市坂本町一丁目1-1,0875-23-3900,34.1272261,133.6613689,Google Maps,,1401
372064,香川県,さぬき市,さぬきし,769-2195,香川県さぬき市志度5385-8,087-894-1111,34.3251989,134.1720081,Google Maps,,1402
372072,香川県,東かがわ市,ひがしかがわし,769-2792,香川県東かがわ市湊1847-1,0879-26-1214,34.2436939,134.3588654,Google Maps,,1403
372081,香川県,三豊市,みとよし,767-8585,香川県三豊市高瀬町下勝間2373-1,0875-73-3000,34.1823792,133.7146133,Google Maps,,1404
373222,香川県,土庄町,とのしょうちょう,761-4192,香川県小豆郡土庄町淵崎甲1400-2,0879-62-7000,34.4864004,134.1883069,Google Maps,,1405
373249,香川県,小豆島町,しょうどしまちょう,761-4492,香川県小豆郡小豆島町片城甲44番地95,0879-82-7000,34.4795557,134.3081834,Google Maps,,1406
373419,香川県,三木町,みきちょう,761-0692,香川県木田郡三木町大字氷上310,087-891-3300,34.2684824,134.1347543,Google Maps,,1407
373648,香川県,直島町,なおしまちょう,761-3110,香川県香川郡直島町1122-1,087-892-2222,34.4599166,133.9952438,Google Maps,,1408
373869,香川県,宇多津町,うたづちょう,769-0292,香川県綾歌郡宇多津町1881,0877-49-0511,34.3113524,133.825692,Google Maps,,1409
373877,香川県,綾川町,あやがわちょう,761-2392,香川県綾歌郡綾川町滝宮299,087-876-1111,34.2492823,133.9231831,Google Maps,,1410
374032,香川県,琴平町,ことひらちょう,766-8502,香川県仲多度郡琴平町榎井817-10,0877-75-6700,34.1889398,133.8184457,Google Maps,,1411
374041,香川県,多度津町,たどつちょう,764-8501,香川県仲多度郡多度津町栄町三丁目3番95号,0877-33-1110,34.2729552,133.7586749,Google Maps,,1412
374067,香川県,まんのう町,まんのうちょう,766-0022,香川県仲多度郡まんのう町吉野下430,0877-73-0100,34.1923129,133.8414328,Google Maps,,1413
382019,愛媛県,松山市,まつやまし,790-8571,愛媛県松山市二番町4-7-2,089-948-6688,33.8392451,132.7655459,Google Maps,,1414
382027,愛媛県,今治市,いまばりし,794-8511,愛媛県今治市別宮町1-4-1,0898-32-5200,34.0663659,132.9975793,Google Maps,,1415
382035,愛媛県,宇和島市,うわじまし,798-8601,愛媛県宇和島市曙町1,0895-24-1111,33.2234957,132.5604658,Google Maps,,1416
382043,愛媛県,八幡浜市,やわたはまし,796-8501,愛媛県八幡浜市北浜1-1-1,0894-22-3111,33.4628935,132.4233856,Google Maps,,1417
382051,愛媛県,新居浜市,にいはまし,792-8585,愛媛県新居浜市一宮町1-5-1,0897-65-1234,33.9597797,133.2822602,Google Maps,,1418
382060,愛媛県,西条市,さいじょうし,793-8601,愛媛県西条市明屋敷164,0897-56-5151,33.9198497,133.1811484,Google Maps,,1419
382078,愛媛県,大洲市,おおずし,795-8601,愛媛県大洲市大洲690-1,0893-24-2111,33.5056339,132.5449104,Google Maps,,1420
382108,愛媛県,伊予市,いよし,799-3193,愛媛県伊予市米湊820,089-982-1111,33.757901,132.7034396,Google Maps,,1421
382132,愛媛県,四国中央市,しこくちゅうおうし,799-0497,愛媛県四国中央市三島宮川4-6-55,0896-28-6000,33.9807358,133.5492115,Google Maps,,1422
382141,愛媛県,西予市,せいよし,797-8501,愛媛県西予市宇和町卯之町3-434-1,0894-62-1111,33.3631545,132.5107417,Google Maps,,1423
382159,愛媛県,東温市,とうおんし,791-0292,愛媛県東温市見奈良530-1,089-964-2001,33.7910423,132.8723909,Google Maps,,1424
383562,愛媛県,上島町,かみじまちょう,794-2592,愛媛県越智郡上島町弓削下弓削210,0897-77-2500,34.2575144,133.204485,Google Maps,,1425
383864,愛媛県,久万高原町,くまこうげんちょう,791-1201,愛媛県上浮穴郡久万高原町久万212,0892-21-1111,33.655617,132.9016614,Google Maps,,1426
384011,愛媛県,松前町,まさきちょう,791-3192,愛媛県伊予郡松前町大字筒井631,089-985-2111,33.7873829,132.7115007,Google Maps,,1427
384020,愛媛県,砥部町,とべちょう,791-2195,愛媛県伊予郡砥部町宮内1392,089-962-2323,33.7491679,132.7922399,Google Maps,,1428
384224,愛媛県,内子町,うちこちょう,795-0392,愛媛県喜多郡内子町平岡甲168,0893-44-2111,33.5329494,132.6581142,Google Maps,,1429
384429,愛媛県,伊方町,いかたちょう,796-0301,愛媛県西宇和郡伊方町湊浦1993-1,0894-38-0211,33.4886146,132.3541071,Google Maps,,1430
384844,愛媛県,松野町,まつのちょう,798-2192,愛媛県北宇和郡松野町大字松丸343,0895-42-1111,33.2272558,132.7108438,Google Maps,,1431
384887,愛媛県,鬼北町,きほくちょう,798-1395,愛媛県北宇和郡鬼北町大字近永800-1,0895-45-1111,33.2561125,132.6844642,Google Maps,,1432
385069,愛媛県,愛南町,あいなんちょう,798-4196,愛媛県南宇和郡愛南町城辺甲2420,0895-72-1211,32.9624972,132.5834414,Google Maps,,1433
392014,高知県,高知市,こうちし,780-8571,高知県高知市本町5-1-45,088-822-8111,33.5587374,133.5310985,Google Maps,,1434
392022,高知県,室戸市,むろとし,781-7185,高知県室戸市浮津25-1,0887-22-1111,33.2899824,134.152186,Google Maps,,1435
392031,高知県,安芸市,あきし,784-8501,高知県安芸市土居82-1,0887-34-1111,33.5163448,133.905828,Google Maps,,1436
392049,高知県,南国市,なんこくし,783-8501,高知県南国市大そね甲2301,088-863-2111,33.5756653,133.641454,Google Maps,,1437
392057,高知県,土佐市,とさし,781-1192,高知県土佐市高岡町甲2017-1,088-852-1111,33.495808,133.4250877,Google Maps,,1438
392065,高知県,須崎市,すさきし,785-8601,高知県須崎市山手町1-7,0889-42-2311,33.4007681,133.2829383,Google Maps,,1439
392081,高知県,宿毛市,すくもし,788-8686,高知県宿毛市希望ヶ丘１番地,0880-62-1111,32.9339651,132.7020266,Google Maps,,1440
392090,高知県,土佐清水市,とさしみずし,787-0392,高知県土佐清水市天神町11-2,0880-82-1111,32.7814071,132.9549157,Google Maps,,1441
392103,高知県,四万十市,しまんとし,787-8501,高知県四万十市中村大橋通4-10,0880-34-1111,32.9919616,132.9338172,Google Maps,,1442
392111,高知県,香南市,こうなんし,781-5292,高知県香南市野市町西野2706,0887-56-0511,33.5644197,133.7005824,Google Maps,,1443
392120,高知県,香美市,かみし,782-8501,高知県香美市土佐山田町宝町1-2-1,0887-53-3111,33.6037123,133.6860554,Google Maps,,1444
393011,高知県,東洋町,とうようちょう,781-7414,高知県安芸郡東洋町大字生見758-3,0887-29-3111,33.5279655,134.2800638,Google Maps,,1445
393029,高知県,奈半利町,なはりちょう,781-6402,高知県安芸郡奈半利町乙1659-1,0887-38-4011,33.4241644,134.0210616,Google Maps,,1446
393037,高知県,田野町,たのちょう,781-6410,高知県安芸郡田野町1828-5,0887-38-2811,33.4279337,134.0081071,Google Maps,,1447
393045,高知県,安田町,やすだちょう,781-6421,高知県安芸郡安田町大字安田1850,0887-38-6711,33.4390335,133.9810609,Google Maps,,1448
393053,高知県,北川村,きたがわむら,781-6441,高知県安芸郡北川村野友甲1530,0887-32-1212,33.4478578,134.0421061,Google Maps,,1449
393061,高知県,馬路村,うまじむら,781-6201,高知県安芸郡馬路村馬路443,0887-44-2111,33.5554484,134.0484039,Google Maps,,1450
393070,高知県,芸西村,げいせいむら,781-5792,高知県安芸郡芸西村和食甲1262,0887-33-2111,33.5270666,133.8091166,Google Maps,,1451
393410,高知県,本山町,もとやまちょう,781-3692,高知県長岡郡本山町本山636,0887-76-2115,33.759706,133.5867107,Google Maps,,1452
393444,高知県,大豊町,おおとよちょう,789-0392,高知県長岡郡大豊町津家1626,0887-72-0450,33.768569,133.6429696,Google Maps,,1453
393631,高知県,土佐町,とさちょう,781-3492,高知県土佐郡土佐町土居194,0887-82-0480,33.7370194,133.5317896,Google Maps,,1454
393649,高知県,大川村,おおかわむら,781-3703,高知県土佐郡大川村小松27-1,0887-84-2211,33.7839813,133.4666136,Google Maps,,1455
393860,高知県,いの町,いのちょう,781-2192,高知県吾川郡いの町1700-1,088-893-1111,33.5482713,133.4271148,Google Maps,,1456
393878,高知県,仁淀川町,によどがわちょう,781-1592,高知県吾川郡仁淀川町大崎200,0889-35-0111,33.5755728,133.1702132,Google Maps,,1457
394017,高知県,中土佐町,なかとさちょう,789-1301,高知県高岡郡中土佐町久礼6663-1,0889-52-2211,33.3293901,133.2248983,Google Maps,,1458
394025,高知県,佐川町,さかわちょう,789-1292,高知県高岡郡佐川町甲1650-2,0889-22-7700,33.5013443,133.2866138,Google Maps,,1459
394033,高知県,越知町,おちちょう,781-1301,高知県高岡郡越知町越知甲1970,0889-26-1111,33.5328356,133.2521885,Google Maps,,1460
394050,高知県,梼原町,ゆすはらちょう,785-0695,高知県高岡郡梼原町梼原1444-1,0889-65-1111,33.3922569,132.9270076,Google Maps,,1461
394106,高知県,日高村,ひだかむら,781-2194,高知県高岡郡日高村本郷61-1,0889-24-5111,33.5351316,133.3733587,Google Maps,,1462
394114,高知県,津野町,つのちょう,785-0201,高知県高岡郡津野町永野471-1,0889-55-2311,33.4466737,133.1993866,Google Maps,,1463
394122,高知県,四万十町,しまんとちょう,786-8501,高知県高岡郡四万十町琴平町16-17,0880-22-3111,33.2116702,133.1370721,Google Maps,,1464
394246,高知県,大月町,おおつきちょう,788-0302,高知県幡多郡大月町弘見2230,0880-73-1181,32.8414575,132.7070481,Google Maps,,1465
394271,高知県,三原村,みはらむら,787-0892,高知県幡多郡三原村来栖野346,0880-46-2111,32.9059562,132.847738,Google Maps,,1466
394289,高知県,黒潮町,くろしおちょう,789-1992,高知県幡多郡黒潮町入野5893,0880-43-2111,33.024963,133.0041915,Google Maps,,1467
401005,福岡県,北九州市,きたきゅうしゅうし,803-8501,福岡県北九州市小倉北区城内1-1,093-582-2525,33.8834052,130.8748075,Google Maps,,1468
401307,福岡県,福岡市,ふくおかし,810-8620,福岡県福岡市中央区天神1-8-1,092-711-4111,33.5901024,130.401431,Google Maps,,1469
402028,福岡県,大牟田市,おおむたし,836-8666,福岡県大牟田市有明町2-3,0944-41-2222,33.0311223,130.4462216,Google Maps,,1470
402036,福岡県,久留米市,くるめし,830-8520,福岡県久留米市城南町15-3,0942-30-9000,33.3192883,130.5083817,Google Maps,,1471
402044,福岡県,直方市,のおがたし,822-8501,福岡県直方市殿町7-1,0949-25-2000,33.7440642,130.7296084,Google Maps,,1472
402052,福岡県,飯塚市,いいづかし,820-8501,福岡県飯塚市新立岩5-5,0948-22-5500,33.6464686,130.691175,Google Maps,,1473
402061,福岡県,田川市,たがわし,825-8501,福岡県田川市中央町1-1,0947-44-2000,33.638766,130.8061767,Google Maps,,1474
402079,福岡県,柳川市,やながわし,832-8601,福岡県柳川市本町87-1,0944-73-8111,33.1630817,130.40582,Google Maps,,1475
402109,福岡県,八女市,やめし,834-8585,福岡県八女市本町647,0943-23-1111,33.2114368,130.557347,Google Maps,,1476
402117,福岡県,筑後市,ちくごし,833-8601,福岡県筑後市大字山ノ井898,0942-53-4111,33.2127023,130.5023851,Google Maps,,1477
402125,福岡県,大川市,おおかわし,831-8601,福岡県大川市大字酒見256-1,0944-87-2101,33.206594,130.3839436,Google Maps,,1478
402133,福岡県,行橋市,ゆくはしし,824-8601,福岡県行橋市中央1-1-1,0930-25-1111,33.7288128,130.9829991,Google Maps,,1479
402141,福岡県,豊前市,ぶぜんし,828-8501,福岡県豊前市大字吉木955,0979-82-1111,33.6119581,131.131375,Google Maps,,1480
402150,福岡県,中間市,なかまし,809-8501,福岡県中間市中間1-1-1,093-244-1111,33.816473,130.7090442,Google Maps,,1481
402168,福岡県,小郡市,おごおりし,838-0198,福岡県小郡市小郡255-1,0942-72-2111,33.396489,130.5555046,Google Maps,,1482
402176,福岡県,筑紫野市,ちくしのし,818-8686,福岡県筑紫野市石崎1-1-1,092-923-1111,33.487576,130.5258715,Google Maps,,1483
402184,福岡県,春日市,かすがし,816-8501,福岡県春日市原町3-1-5,092-584-1111,33.5325883,130.4705044,Google Maps,,1484
402192,福岡県,大野城市,おおのじょうし,816-8510,福岡県大野城市曙町2-2-1,092-501-2211,33.5360121,130.4785414,Google Maps,,1485
402206,福岡県,宗像市,むなかたし,811-3492,福岡県宗像市東郷1-1-1,0940-36-1121,33.8055509,130.5406394,Google Maps,,1486
402214,福岡県,太宰府市,だざいふし,818-0198,福岡県太宰府市観世音寺1-1-1,092-921-2121,33.5128204,130.523748,Google Maps,,1487
402231,福岡県,古賀市,こがし,811-3192,福岡県古賀市駅東1-1-1,092-942-1111,33.7287717,130.4700165,Google Maps,,1488
402249,福岡県,福津市,ふくつし,811-3293,福岡県福津市中央1-1-1,0940-42-1111,33.7667818,130.4916617,Google Maps,,1489
402257,福岡県,うきは市,うきはし,839-1393,福岡県うきは市吉井町新治316,0943-75-3111,33.3474646,130.7549885,Google Maps,,1490
402265,福岡県,宮若市,みやわかし,823-0011,福岡県宮若市宮田29-1,0949-32-0510,33.7225667,130.6674426,Google Maps,,1491
402273,福岡県,嘉麻市,かまし,820-0292,福岡県嘉麻市岩崎1180-1,0948-42-7414,33.5984928,130.7189815,Google Maps,,1492
402281,福岡県,朝倉市,あさくらし,838-8601,福岡県朝倉市菩提寺412-2,0946-22-1111,33.4233994,130.6655638,Google Maps,,1493
402290,福岡県,みやま市,みやまし,835-8601,福岡県みやま市瀬高町小川5,0944-63-6111,33.1523054,130.4743523,Google Maps,,1494
402303,福岡県,糸島市,いとしまし,819-1192,福岡県糸島市前原西一丁目1番1号,092-323-1111,33.5574334,130.1955642,Google Maps,,1495
402311,福岡県,那珂川市,なかがわし,811-1292,福岡県那珂川市西隈1-1-1,092-953-2211,33.4996212,130.4221783,Google Maps,,1496
403415,福岡県,宇美町,うみまち,811-2192,福岡県糟屋郡宇美町宇美5-1-1,092-932-1111,33.5676968,130.5110783,Google Maps,,1497
403423,福岡県,篠栗町,ささぐりまち,811-2492,福岡県糟屋郡篠栗町中央1-1-1,092-947-1111,33.6239628,130.526262,Google Maps,,1498
403431,福岡県,志免町,しめまち,811-2292,福岡県糟屋郡志免町志免中央1-1-1,092-935-1001,33.5915701,130.4802611,Google Maps,,1499
403440,福岡県,須恵町,すえまち,811-2193,福岡県糟屋郡須恵町大字須恵771,092-932-1151,33.5872705,130.5072514,Google Maps,,1500
403458,福岡県,新宮町,しんぐうまち,811-0192,福岡県糟屋郡新宮町緑ヶ浜1-1-1,092-962-0231,33.7155738,130.4466482,Google Maps,,1501
403482,福岡県,久山町,ひさやままち,811-2592,福岡県糟屋郡久山町大字久原3632,092-976-1111,33.6467524,130.4998978,Google Maps,,1502
403491,福岡県,粕屋町,かすやまち,811-2392,福岡県糟屋郡粕屋町駕与丁一丁目1-1,092-938-2311,33.6108168,130.4805527,Google Maps,,1503
403814,福岡県,芦屋町,あしやまち,807-0198,福岡県遠賀郡芦屋町幸町2-20,093-223-0881,33.8939444,130.663742,Google Maps,,1504
403822,福岡県,水巻町,みずまきまち,807-8501,福岡県遠賀郡水巻町頃末北1-1-1,093-201-4321,33.8545994,130.694643,Google Maps,,1505
403831,福岡県,岡垣町,おかがきまち,811-4233,福岡県遠賀郡岡垣町野間1-1-1,093-282-1211,33.8535811,130.6118747,Google Maps,,1506
403849,福岡県,遠賀町,おんがちょう,811-4392,福岡県遠賀郡遠賀町大字今古賀513,093-293-1234,33.8491528,130.6689731,Google Maps,,1507
404012,福岡県,小竹町,こたけまち,820-1192,福岡県鞍手郡小竹町大字勝野3167-1,09496-2-1212,33.6967679,130.7078237,Google Maps,,1508
404021,福岡県,鞍手町,くらてまち,807-1392,福岡県鞍手郡鞍手町大字中山3705,0949-42-2111,33.7921142,130.6740779,Google Maps,,1509
404217,福岡県,桂川町,けいせんまち,820-0696,福岡県嘉穂郡桂川町大字土居424-1,0948-65-1100,33.5789177,130.6780993,Google Maps,,1510
404471,福岡県,筑前町,ちくぜんまち,838-0298,福岡県朝倉郡筑前町篠隈373,0946-42-3111,33.4572241,130.595617,Google Maps,,1511
404489,福岡県,東峰村,とうほうむら,838-1792,福岡県朝倉郡東峰村大字宝珠山6425,0946-72-2311,33.3972397,130.8696902,Google Maps,,1512
405035,福岡県,大刀洗町,たちあらいまち,830-1298,福岡県三井郡大刀洗町大字冨多819,0942-77-0101,33.3724893,130.6218271,Google Maps,,1513
405221,福岡県,大木町,おおきまち,830-0416,福岡県三潴郡大木町大字八町牟田255-1,0944-32-1013,33.2105166,130.4403575,Google Maps,,1514
405442,福岡県,広川町,ひろかわまち,834-0115,福岡県八女郡広川町大字新代1804-1,0943-32-1111,33.2417278,130.5511574,Google Maps,,1515
406015,福岡県,香春町,かわらまち,822-1492,福岡県田川郡香春町大字高野994,0947-32-2511,33.6680352,130.8474413,Google Maps,,1516
406023,福岡県,添田町,そえだまち,824-0691,福岡県田川郡添田町大字添田2151,0947-82-1231,33.5721233,130.854275,Google Maps,,1517
406040,福岡県,糸田町,いとだまち,822-1392,福岡県田川郡糸田町1975-1,0947-26-1231,33.6527454,130.7790436,Google Maps,,1518
406058,福岡県,川崎町,かわさきまち,827-8501,福岡県田川郡川崎町大字田原789-2,0947-72-3000,33.5999472,130.814987,Google Maps,,1519
406082,福岡県,大任町,おおとうまち,824-0512,福岡県田川郡大任町大字大行事3067,0947-63-3000,33.6121896,130.8538276,Google Maps,,1520
406091,福岡県,赤村,あかむら,824-0432,福岡県田川郡赤村大字内田1188,0947-62-3000,33.6167468,130.8708603,Google Maps,,1521
406104,福岡県,福智町,ふくちまち,822-1292,福岡県田川郡福智町金田937-2,0947-22-0555,33.6832488,130.7800973,Google Maps,,1522
406210,福岡県,苅田町,かんだまち,800-0392,福岡県京都郡苅田町富久町1-19-1,093-434-1111,33.7762085,130.9799419,Google Maps,,1523
406252,福岡県,みやこ町,みやこまち,824-0892,福岡県京都郡みやこ町勝山上田960,0930-32-2511,33.6992738,130.9203136,Google Maps,,1524
406422,福岡県,吉富町,よしとみまち,871-8585,福岡県築上郡吉富町大字広津226-1,0979-24-1122,33.6026605,131.1759577,Google Maps,,1525
406465,福岡県,上毛町,こうげまち,871-0992,福岡県築上郡上毛町大字垂水1321-1,0979-72-3111,33.5784627,131.164114,Google Maps,,1526
406473,福岡県,築上町,ちくじょうまち,829-0392,福岡県築上郡築上町大字椎田891-2,0930-56-0300,33.656151,131.0560596,Google Maps,,1527
412015,佐賀県,佐賀市,さがし,840-8501,佐賀県佐賀市栄町1-1,0952-24-3151,33.2635046,130.3007257,Google Maps,,1528
412023,佐賀県,唐津市,からつし,847-8511,佐賀県唐津市西城内1-1,0955-72-9111,33.4501461,129.9678387,Google Maps,,1529
412031,佐賀県,鳥栖市,とすし,841-8511,佐賀県鳥栖市宿町1118,0942-85-3500,33.3783369,130.5061054,Google Maps,,1530
412040,佐賀県,多久市,たくし,846-8501,佐賀県多久市北多久町大字小侍7-1,0952-75-2111,33.2885598,130.1100513,Google Maps,,1531
412058,佐賀県,伊万里市,いまりし,848-8501,佐賀県伊万里市立花町1355-1,0955-23-2111,33.2646642,129.8806221,Google Maps,,1532
412066,佐賀県,武雄市,たけおし,843-8639,佐賀県武雄市武雄町大字昭和12-10,0954-23-9111,33.1947448,130.021466,Google Maps,,1533
412074,佐賀県,鹿島市,かしまし,849-1312,佐賀県鹿島市大字納富分2643-1,0954-63-2111,33.103833,130.0986434,Google Maps,,1534
412082,佐賀県,小城市,おぎし,845-8511,佐賀県小城市三日月町長神田2312-2,0952-37-6111,33.2736741,130.2168862,Google Maps,,1535
412091,佐賀県,嬉野市,うれしのし,849-1492,佐賀県嬉野市塩田町大字馬場下甲1769,0954-66-3111,33.127744,130.04246,Google Maps,,1536
412104,佐賀県,神埼市,かんざきし,842-8601,佐賀県神埼市神埼町鶴3542-1,0952-52-1111,33.3119169,130.371442,Google Maps,,1537
413275,佐賀県,吉野ヶ里町,よしのがりちょう,842-8501,佐賀県神埼郡吉野ヶ里町吉田321-2,0952-53-1111,33.3212214,130.3987997,Google Maps,,1538
413411,佐賀県,基山町,きやまちょう,841-0204,佐賀県三養基郡基山町大字宮浦666,0942-92-2011,33.4270723,130.5242327,Google Maps,,1539
413453,佐賀県,上峰町,かみみねちょう,849-0123,佐賀県三養基郡上峰町大字坊所383-1,0952-52-2181,33.3196232,130.4261876,Google Maps,,1540
413461,佐賀県,みやき町,みやきちょう,849-0113,佐賀県三養基郡みやき町大字東尾737-5,0942-89-1651,33.3246635,130.454404,Google Maps,,1541
413879,佐賀県,玄海町,げんかいちょう,847-1421,佐賀県東松浦郡玄海町大字諸浦348,0955-52-2111,33.4720904,129.875269,Google Maps,,1542
414018,佐賀県,有田町,ありたちょう,849-4192,佐賀県西松浦郡有田町立部乙2202,0955-46-2111,33.2106507,129.8490169,Google Maps,,1543
414239,佐賀県,大町町,おおまちちょう,849-2101,佐賀県杵島郡大町町大字大町5017,0952-82-3111,33.2137728,130.1162208,Google Maps,,1544
414247,佐賀県,江北町,こうほくまち,849-0592,佐賀県杵島郡江北町大字山口1651-1,0952-86-2111,33.2207296,130.1575378,Google Maps,,1545
414255,佐賀県,白石町,しろいしちょう,849-1192,佐賀県杵島郡白石町大字福田1247-1,0952-84-2111,33.1810747,130.1435138,Google Maps,,1546
414417,佐賀県,太良町,たらちょう,849-1698,佐賀県藤津郡太良町大字多良1番地6,0954-67-0311,33.0202429,130.1802676,Google Maps,,1547
422011,長崎県,長崎市,ながさきし,850-8685,長崎県長崎市魚の町4番1号,095-822-8888,32.7493911,129.8799292,Google Maps,,1548
422029,長崎県,佐世保市,させぼし,857-8585,長崎県佐世保市八幡町1-10,0956-24-1111,33.1799098,129.7150752,Google Maps,,1549
422037,長崎県,島原市,しまばらし,855-8555,長崎県島原市上の町537,0957-63-1111,32.7880684,130.3701486,Google Maps,,1550
422045,長崎県,諫早市,いさはやし,854-8601,長崎県諫早市東小路町7-1,0957-22-1500,32.8434616,130.0531369,Google Maps,,1551
422053,長崎県,大村市,おおむらし,856-8686,長崎県大村市玖島1-25,0957-53-4111,32.9000351,129.9573923,Google Maps,,1552
422070,長崎県,平戸市,ひらどし,859-5192,長崎県平戸市岩の上町1508-3,0950-22-4111,33.3680567,129.5536541,Google Maps,,1553
422088,長崎県,松浦市,まつうらし,859-4598,長崎県松浦市志佐町里免365,0956-72-1111,33.3410178,129.7090612,Google Maps,,1554
422096,長崎県,対馬市,つしまし,817-8510,長崎県対馬市厳原町国分1441,0920-53-6111,34.2026352,129.2874971,Google Maps,,1555
422100,長崎県,壱岐市,いきし,811-5192,長崎県壱岐市郷ノ浦町本村触562,0920-48-1111,33.749954,129.6913376,Google Maps,,1556
422118,長崎県,五島市,ごとうし,853-8501,長崎県五島市福江町1-1,0959-72-6111,32.6955067,128.8408912,Google Maps,,1557
422126,長崎県,西海市,さいかいし,857-2392,長崎県西海市大瀬戸町瀬戸樫浦郷2222,0959-37-0011,32.9330305,129.6429656,Google Maps,,1558
422134,長崎県,雲仙市,うんぜんし,859-1107,長崎県雲仙市吾妻町牛口名714,0957-38-3111,32.8352096,130.1875018,Google Maps,,1559
422142,長崎県,南島原市,みなみしまばらし,859-2211,長崎県南島原市西有家町里坊96-2,0957-73-6600,32.6597617,130.2979733,Google Maps,,1560
